original_id	matched_id	similarity_score	notes
1EYB-A	1ey2_A	NA	Stage 2
1F0N-A	1f0n_A	NA	Stage 1
1F0X-A	1f0x_A	NA	Stage 1
1F14-A	1f12_A	NA	Stage 2
1F1A-A	1f1a_A	NA	Stage 1
1F1Z-A	1f1z_A	NA	Stage 1
1F2J-A	1f2j_A	NA	Stage 1
1F45-B	1f45_B	NA	Stage 1
1F5N-A	1dg3_A	NA	Stage 2
1F6D-A	1f6d_A	NA	Stage 1
1F9P-A	1f9p_A	NA	Stage 1
1F9Z-A	1f9z_A	NA	Stage 1
1FBA-A	1fba_A	NA	Stage 1
1FDR-A	1fdr_A	NA	Stage 1
1FE3-A	1fdq_A	NA	Stage 2
1FEP-A	1fep_A	NA	Stage 1
1FFT-A	1fft_A	NA	Stage 1
1FI8-A	1fi8_A	NA	Stage 1
1FIT-A	1fhi_A	NA	Stage 2
1FJ2-A	1fj2_A	NA	Stage 1
1FLJ-A	1flj_A	NA	Stage 1
1FMT-A	1fmt_A	NA	Stage 1
1FPZ-A	1fpz_A	NA	Stage 1
1FS5-A	1cd5_A	NA	Stage 2
1FSU-A	1fsu_A	NA	Stage 1
1FUJ-A	1fuj_A	NA	Stage 1
1FW1-A	1fw1_A	NA	Stage 1
1FW8-A	1fw8_A	NA	Stage 1
1FYH-A	1fyh_A	NA	Stage 1
1G2S-A	1g2s_A	NA	Stage 1
1G3N-A	1bi7_A	NA	Stage 2
1G3N-B	1bu9_A	NA	Stage 2
1G6Q-1	1g6q_1	NA	Stage 1
1G77-A	1g76_A	NA	Stage 2
1G81-A	1g81_A	NA	Stage 1
1G9T-A	1g9s_A	NA	Stage 2
1GA7-A	1g0s_A	NA	Stage 2
1GFN-A	1gfn_A	NA	Stage 1
1GG4-A	1gg4_A	NA	Stage 1
1GGW-A	1ggw_A	NA	Stage 1
1GIO-A	1agi_A	NA	Stage 2
1GLD-G	1bo5_O	NA	Stage 2
1GLV-A	1glv_A	NA	Stage 1
1GN4-A	1gn4_A	NA	Stage 1
1GPQ-A	1gpq_A	NA	Stage 1
1GQV-A	1gqv_A	NA	Stage 1
1GR0-A	1gr0_A	NA	Stage 1
1GRI-A	1gri_A	NA	Stage 1
1GU6-A	1gu6_A	NA	Stage 1
1GUL-A	1gul_A	NA	Stage 1
1GVF-A	1gvf_A	NA	Stage 1
1GXD-C	1br9_A	NA	Stage 2
1GY7-A	1gy7_A	NA	Stage 1
1GZ0-A	1gz0_A	NA	Stage 1
1GZ2-A	1gz2_A	NA	Stage 1
1GZU-A	1gzu_A	NA	Stage 1
1H0O-A	1h0n_A	NA	Stage 2
1H2T-C	1h2t_C	NA	Stage 1
1H33-A	1h31_A	NA	Stage 2
1H7C-A	1h7c_A	NA	Stage 1
1HCE-A	1hcd_A	NA	Stage 2
1HDN-A	1ggr_B	NA	Stage 2
1HE4-A	1hdo_A	NA	Stage 2
1HEY-A	1hey_A	NA	Stage 1
1HFZ-A	1hfz_A	NA	Stage 1
1HGU-A	1hgu_A	NA	Stage 1
1HJR-A	1hjr_A	NA	Stage 1
1HJW-A	1hjv_A	NA	Stage 2
1HN4-A	1hn4_A	NA	Stage 1
1HNA-A	1hna_A	NA	Stage 1
1HR7-A	1hr6_A	NA	Stage 2
1HR8-B	1hr7_B	NA	Stage 2
1HRP-A	1hrp_A	NA	Stage 1
1HRT-I	1hrt_I	NA	Stage 1
1HRU-A	1hru_A	NA	Stage 1
1HSJ-A	1hsj_A	NA	Stage 1
1HSO-A	1hso_A	NA	Stage 1
1HSZ-A	1deh_A	NA	Stage 2
1HTN-A	1htn_A	NA	Stage 1
1HV2-A	1hv2_A	NA	Stage 1
1HXP-A	1hxp_A	NA	Stage 1
1HZH-H	1hzh_H	NA	Stage 1
1I3M-A	1i3k_A	NA	Stage 2
1I45-A	1i45_A	NA	Stage 1
1I4W-A	1i4w_A	NA	Stage 1
1I78-A	1i78_A	NA	Stage 1
1I7F-A	1i7f_A	NA	Stage 1
1I8D-A	1i8d_A	NA	Stage 1
1IAU-A	1iau_A	NA	Stage 1
1IBJ-A	1ibj_A	NA	Stage 1
1ICR-A	1ds7_A	NA	Stage 2
1IE3-A	1ib6_A	NA	Stage 2
1IE4-A	1ie4_A	NA	Stage 1
1IFC-A	1ifc_A	NA	Stage 1
1IG8-A	1ig8_A	NA	Stage 1
1IGA-A	1iga_A	NA	Stage 1
1IH5-A	1fqy_A	NA	Stage 2
1IIU-A	1iiu_A	NA	Stage 1
1IMD-A	1ima_A	NA	Stage 2
1IS2-A	1is2_A	NA	Stage 1
1ISF-A	1isf_A	NA	Stage 1
1IST-A	1ist_A	NA	Stage 1
1ITU-A	1itq_A	NA	Stage 2
1IVH-A	1ivh_A	NA	Stage 1
1IXQ-A	1ho1_A	NA	Stage 2
1IYD-A	1i1k_A	NA	Stage 2
1J2J-A	1j2j_A	NA	Stage 1
1J4X-A	1j4x_A	NA	Stage 1
1J5N-A	1cg7_A	NA	Stage 2
1J6Y-A	1j6y_A	NA	Stage 1
1J9O-A	1j8i_A	NA	Stage 2
1JAT-A	1jat_A	NA	Stage 1
1JCN-A	1jcn_A	NA	Stage 1
1JEY-A	1jeq_A	NA	Stage 2
1JFI-B	1jfi_B	NA	Stage 1
1JHH-A	1jhh_A	NA	Stage 1
1JHW-A	1jhw_A	NA	Stage 1
1JKX-A	1c2t_A	NA	Stage 2
1JL0-A	1jl0_A	NA	Stage 1
1JLH-A	1jlh_A	NA	Stage 1
1JMJ-A	1jmj_A	NA	Stage 1
1JNE-A	1jnd_A	NA	Stage 2
1JNK-A	1jnk_A	NA	Stage 1
1JPH-A	1jph_A	NA	Stage 1
1JQI-A	1jqi_A	NA	Stage 1
1JQP-A	1jqp_A	NA	Stage 1
1JR2-A	1jr2_A	NA	Stage 1
1JSX-A	1jsx_A	NA	Stage 1
1JUO-A	1juo_A	NA	Stage 1
1JV1-A	1jv1_A	NA	Stage 1
1JX7-A	1jx7_A	NA	Stage 1
1JYJ-A	1jyj_A	NA	Stage 1
1K0K-A	1k0k_A	NA	Stage 1
1K0W-A	1k0w_A	NA	Stage 1
1K5G-B	1k5d_B	NA	Stage 2
1K6M-A	1k6m_A	NA	Stage 1
1K9A-A	1k9a_A	NA	Stage 1
1KAE-A	1k75_A	NA	Stage 2
1KB9-C	1ezv_C	NA	Stage 2
1KCF-A	1kcf_A	NA	Stage 1
1KF9-A	1huw_A	NA	Stage 2
1KFU-L	1kfu_L	NA	Stage 1
1KHE-A	1khb_A	NA	Stage 2
1KM7-A	1gnu_A	NA	Stage 2
1KMI-Z	1kmi_Z	NA	Stage 1
1KNR-A	1knp_A	NA	Stage 2
1KQG-B	1kqf_B	NA	Stage 2
1KQG-C	1kqf_C	NA	Stage 2
1KR5-A	1i1n_A	NA	Stage 2
1KSH-B	1ksg_B	NA	Stage 2
1KSL-A	1ksk_A	NA	Stage 2
1KV5-A	1kv5_A	NA	Stage 1
1KXU-A	1kxu_A	NA	Stage 1
1KYN-A	1kyn_A	NA	Stage 1
1KZX-A	1kzx_A	NA	Stage 1
1L1F-A	1l1f_A	NA	Stage 1
1L1O-A	1l1o_A	NA	Stage 1
1L8L-A	1l8l_A	NA	Stage 1
1L9N-A	1l9m_A	NA	Stage 2
1L9X-A	1l9x_A	NA	Stage 1
1LBQ-A	1l8x_A	NA	Stage 2
1LDI-A	1fx8_A	NA	Stage 2
1LGN-A	1gyk_A	NA	Stage 2
1LI5-A	1li5_A	NA	Stage 1
1LJ7-A	1b09_A	NA	Stage 2
1LKJ-A	1lkj_A	NA	Stage 1
1LN1-A	1ln1_A	NA	Stage 1
1LN4-A	1ln4_A	NA	Stage 1
1LNW-A	1lnw_A	NA	Stage 1
1LPA-B	1lpa_B	NA	Stage 1
1LQA-A	1lqa_A	NA	Stage 1
1LT8-A	1lt7_A	NA	Stage 2
1LTO-A	1lto_A	NA	Stage 1
1LTX-R	1ltx_R	NA	Stage 1
1LV0-A	1lv0_A	NA	Stage 1
1LV9-A	1lv9_A	NA	Stage 1
1LYL-A	1e1o_A	NA	Stage 2
1M1E-B	1m1e_B	NA	Stage 1
1M2O-B	1m2o_B	NA	Stage 1
1M2V-B	1m2v_B	NA	Stage 1
1M4U-A	1m4u_A	NA	Stage 1
1M5Y-A	1m5y_A	NA	Stage 1
1M65-A	1m65_A	NA	Stage 1
1M9I-A	1m9i_A	NA	Stage 1
1M9N-A	1m9n_A	NA	Stage 1
1MA9-A	1ma9_A	NA	Stage 1
1MAB-G	1mab_G	NA	Stage 1
1MAL-A	1af6_A	NA	Stage 2
1MC3-A	1mc3_A	NA	Stage 1
1MFI-A	1mfi_A	NA	Stage 1
1MG1-A	1mg1_A	NA	Stage 1
1MG5-A	1mg5_A	NA	Stage 1
1MIR-A	1mir_A	NA	Stage 1
1MJC-A	1mjc_A	NA	Stage 1
1MKB-A	1mka_A	NA	Stage 2
1MM4-A	1mm4_A	NA	Stage 1
1MOZ-A	1moz_A	NA	Stage 1
1MQ0-A	1mq0_A	NA	Stage 1
1MSH-A	1msg_A	NA	Stage 2
1MVN-A	1mvl_A	NA	Stage 2
1MX5-A	1mx1_A	NA	Stage 2
1MZB-A	1mzb_A	NA	Stage 1
1MZR-A	1mzr_A	NA	Stage 1
1N2D-A	1m45_A	NA	Stage 2
1N4R-B	1n4p_B	NA	Stage 2
1N57-A	1n57_A	NA	Stage 1
1N7G-A	1n7g_A	NA	Stage 1
1N9R-A	1n9r_A	NA	Stage 1
1NCV-A	1bo0_A	NA	Stage 2
1ND5-A	1nd5_A	NA	Stage 1
1NE7-A	1ne7_A	NA	Stage 1
1NI5-A	1ni5_A	NA	Stage 1
1NL3-A	1nkt_A	NA	Stage 2
1NMO-A	1nmo_A	NA	Stage 1
1NN6-A	1nn6_A	NA	Stage 1
1NPM-A	1npm_A	NA	Stage 1
1NQH-A	1nqe_A	NA	Stage 2
1NR0-A	1nr0_A	NA	Stage 1
1NRG-A	1nrg_A	NA	Stage 1
1NSK-R	1nsk_L	NA	Stage 2
1NSQ-A	1ndl_A	NA	Stage 2
1NT4-A	1nt4_A	NA	Stage 1
1NTF-A	1ntf_A	NA	Stage 1
1NWA-A	1nwa_A	NA	Stage 1
1NY3-A	1kwp_A	NA	Stage 2
1NYE-A	1nye_A	NA	Stage 1
1NYT-A	1nyt_A	NA	Stage 1
1NZO-A	1nzo_A	NA	Stage 1
1O1P-A	1abw_A	NA	Stage 2
1O1S-A	1o1r_A	NA	Stage 2
1O4Z-A	1o4z_A	NA	Stage 1
1O5W-A	1o5w_A	NA	Stage 1
1O8B-A	1ks2_A	NA	Stage 2
1O8T-A	1i5j_A	NA	Stage 2
1O92-A	1o90_A	NA	Stage 2
1OAT-A	1oat_A	NA	Stage 1
1OCU-A	1ocs_A	NA	Stage 2
1OGP-A	1ogp_A	NA	Stage 1
1OHT-A	1oht_A	NA	Stage 1
1OHW-A	1ohv_A	NA	Stage 2
1OI2-A	1oi2_A	NA	Stage 1
1OI4-A	1oi4_A	NA	Stage 1
1OIP-A	1oip_A	NA	Stage 1
1OJ6-A	1oj6_A	NA	Stage 1
1OKG-A	1okg_A	NA	Stage 1
1ONI-A	1oni_A	NA	Stage 1
1OQY-A	1oqy_A	NA	Stage 1
1ORF-A	1orf_A	NA	Stage 1
1OUN-A	1a2k_A	NA	Stage 2
1OV4-A	1ov4_A	NA	Stage 1
1P0H-A	1ozp_A	NA	Stage 2
1P49-A	1p49_A	NA	Stage 1
1P4S-A	1p4s_A	NA	Stage 1
1P94-A	1p94_A	NA	Stage 1
1P9O-A	1p9o_A	NA	Stage 1
1P9P-A	1p9p_A	NA	Stage 1
1PDW-A	1pdv_A	NA	Stage 2
1PFK-A	1pfk_A	NA	Stage 1
1PFN-A	1pfm_A	NA	Stage 2
1PI6-A	1pgu_A	NA	Stage 2
1PIL-A	1pil_A	NA	Stage 1
1PIY-A	1piy_A	NA	Stage 1
1PJL-A	1efk_A	NA	Stage 2
1PL2-A	1pl2_A	NA	Stage 1
1PL8-A	1pl6_A	NA	Stage 2
1PPF-E	1h1b_A	NA	Stage 2
1PQV-D	1pqv_D	NA	Stage 1
1PQV-S	1pqv_S	NA	Stage 1
1PRQ-A	1prq_A	NA	Stage 1
1PSW-A	1psw_A	NA	Stage 1
1PUC-A	1puc_A	NA	Stage 1
1PV1-A	1pv1_A	NA	Stage 1
1PW6-A	1m47_A	NA	Stage 2
1PXT-A	1pxt_A	NA	Stage 1
1PZS-A	1pzs_A	NA	Stage 1
1Q14-A	1q14_A	NA	Stage 1
1Q1Q-A	1q1q_A	NA	Stage 1
1Q2L-A	1q2l_A	NA	Stage 1
1Q32-A	1q32_A	NA	Stage 1
1Q44-A	1q44_A	NA	Stage 1
1Q5Q-A	1q5q_A	NA	Stage 1
1Q5R-H	1q5r_H	NA	Stage 1
1Q67-A	1q67_A	NA	Stage 1
1Q7C-A	1q7c_A	NA	Stage 1
1QAH-A	1qah_A	NA	Stage 1
1QB3-A	1qb3_A	NA	Stage 1
1QCK-A	1ci4_A	NA	Stage 2
1QCQ-A	1qcq_A	NA	Stage 1
1QF6-A	1qf6_A	NA	Stage 1
1QFJ-A	1qfj_A	NA	Stage 1
1QFW-B	1hcn_B	NA	Stage 2
1QH4-A	1qh4_A	NA	Stage 1
1QK1-A	1qk1_A	NA	Stage 1
1QLX-A	1qlx_A	NA	Stage 1
1QMT-A	1h1h_A	NA	Stage 2
1QMV-A	1qmv_A	NA	Stage 1
1QON-A	1dx4_A	NA	Stage 2
1QPB-A	1qpb_A	NA	Stage 1
1QPG-A	1qpg_A	NA	Stage 1
1QPV-A	1cfy_A	NA	Stage 2
1QQE-A	1qqe_A	NA	Stage 1
1QQW-A	1f4j_A	NA	Stage 2
1QRD-A	1qrd_A	NA	Stage 1
1QSA-A	1qsa_A	NA	Stage 1
1QU9-A	1qu9_A	NA	Stage 1
1QVW-A	1qvw_A	NA	Stage 1
1QWI-A	1qwi_A	NA	Stage 1
1QYR-A	1qyr_A	NA	Stage 1
1QZU-A	1qzu_A	NA	Stage 1
1QZY-A	1bn5_A	NA	Stage 2
1R26-A	1r26_A	NA	Stage 1
1R5T-A	1r5t_A	NA	Stage 1
1R6B-X	1ksf_X	NA	Stage 2
1R6T-A	1r6t_A	NA	Stage 1
1R6V-A	1r6v_A	NA	Stage 1
1R6Z-P	1r6z_A	NA	Stage 2
1R74-A	1r74_A	NA	Stage 1
1R94-A	1r94_A	NA	Stage 1
1RJT-A	1rjt_A	NA	Stage 1
1RNL-A	1a04_A	NA	Stage 2
1ROZ-A	1rlz_A	NA	Stage 2
1RPA-A	1rpa_A	NA	Stage 1
1RTP-1	1rtp_1	NA	Stage 1
1RX0-A	1rx0_A	NA	Stage 1
1RXT-A	1rxt_A	NA	Stage 1
1RY2-A	1ry2_A	NA	Stage 1
1RYX-A	1aiv_A	NA	Stage 2
1S1E-A	1s1e_A	NA	Stage 1
1S5E-A	1s5e_A	NA	Stage 1
1S5O-A	1nm8_A	NA	Stage 2
1S7T-A	1s7q_A	NA	Stage 2
1S89-A	1s89_A	NA	Stage 1
1SAV-A	1avh_A	NA	Stage 2
1SB7-A	1sb7_A	NA	Stage 1
1SGO-A	1sgo_A	NA	Stage 1
1SIR-A	1sir_A	NA	Stage 1
1SIW-C	1q16_C	NA	Stage 2
1SJJ-A	1sjj_A	NA	Stage 1
1SMQ-A	1smq_A	NA	Stage 1
1SMS-A	1jk0_B	NA	Stage 2
1SQI-A	1sqi_A	NA	Stage 1
1ST7-A	1st7_A	NA	Stage 1
1SU1-A	1su1_A	NA	Stage 1
1SU3-A	1su3_A	NA	Stage 1
1SVA-1	1sva_1	NA	Stage 1
1SVT-O	1aon_O	NA	Stage 2
1SXJ-B	1sxj_B	NA	Stage 1
1SXJ-C	1sxj_C	NA	Stage 1
1SXJ-D	1sxj_D	NA	Stage 1
1SXJ-E	1sxj_E	NA	Stage 1
1SXR-A	1sxr_A	NA	Stage 1
1SY7-A	1sy7_A	NA	Stage 1
1T0I-A	1t0i_A	NA	Stage 1
1T0K-B	1t0k_B	NA	Stage 1
1T1U-A	1t1u_A	NA	Stage 1
1T3D-A	1t3d_A	NA	Stage 1
1T3K-A	1t3k_A	NA	Stage 1
1T3Y-A	1t2l_A	NA	Stage 2
1T4B-A	1t4b_A	NA	Stage 1
1T5A-A	1t5a_A	NA	Stage 1
1T9B-A	1n0h_A	NA	Stage 2
1TAG-A	1tad_A	NA	Stage 2
1TAR-A	1ama_A	NA	Stage 2
1TDH-A	1tdh_A	NA	Stage 1
1TEV-A	1tev_A	NA	Stage 1
1TFP-A	1tfp_A	NA	Stage 1
1TG6-A	1tg6_A	NA	Stage 1
1TLB-A	1tkl_A	NA	Stage 2
1TLY-A	1tlw_A	NA	Stage 2
1TMH-A	1tmh_A	NA	Stage 1
1TRI-A	1tri_A	NA	Stage 1
1TT5-A	1tt5_A	NA	Stage 1
1TZS-A	1tzs_A	NA	Stage 1
1U0F-A	1u0e_A	NA	Stage 2
1U1E-A	1tgv_A	NA	Stage 2
1U1U-A	1u1h_A	NA	Stage 2
1U2M-A	1u2m_A	NA	Stage 1
1U2Q-A	1u2p_A	NA	Stage 2
1U3W-A	1ht0_A	NA	Stage 2
1U6G-B	1u6g_B	NA	Stage 1
1U97-A	1u96_A	NA	Stage 2
1UA2-A	1ua2_A	NA	Stage 1
1UDA-A	1lrj_A	NA	Stage 2
1UDR-A	1udr_A	NA	Stage 1
1UEA-B	1uea_B	NA	Stage 1
1UIA-A	1uia_A	NA	Stage 1
1UJ8-A	1uj8_A	NA	Stage 1
1UKY-A	1uky_A	NA	Stage 1
1UMK-A	1umk_A	NA	Stage 1
1UMY-A	1umy_A	NA	Stage 1
1UOU-A	1uou_A	NA	Stage 1
1UQT-A	1uqt_A	NA	Stage 1
1URH-A	1urh_A	NA	Stage 1
1US1-A	1pu4_A	NA	Stage 2
1USI-A	1usg_A	NA	Stage 2
1UUO-A	1uum_A	NA	Stage 2
1UW5-A	1uw5_A	NA	Stage 1
1UWC-A	1uwc_A	NA	Stage 1
1UWY-A	1uwy_A	NA	Stage 1
1V3A-A	1v3a_A	NA	Stage 1
1V59-A	1jeh_A	NA	Stage 2
1V5W-A	1v5w_A	NA	Stage 1
1V77-A	1v77_A	NA	Stage 1
1VA6-A	1v4g_A	NA	Stage 2
1VAI-A	1j2a_A	NA	Stage 2
1VB3-A	1vb3_A	NA	Stage 1
1VIX-A	1vix_A	NA	Stage 1
1VLP-A	1vlp_A	NA	Stage 1
1VYH-C	1vyh_C	NA	Stage 1
1W07-A	1w07_A	NA	Stage 1
1W3W-A	1w3w_A	NA	Stage 1
1W6K-A	1w6k_A	NA	Stage 1
1W73-A	1w6u_A	NA	Stage 2
1W7P-D	1w7p_D	NA	Stage 1
1WA5-B	1wa5_B	NA	Stage 1
1WA5-C	1wa5_C	NA	Stage 1
1WB0-A	1waw_A	NA	Stage 2
1WCM-J	1i3q_J	NA	Stage 2
1WG0-A	1wg0_A	NA	Stage 1
1WKO-A	1wko_A	NA	Stage 1
1WL4-A	1wl4_A	NA	Stage 1
1WLE-A	1wle_A	NA	Stage 1
1WLJ-A	1wlj_A	NA	Stage 1
1WN0-A	1wn0_A	NA	Stage 1
1WNB-A	1wnb_A	NA	Stage 1
1WOU-A	1wou_A	NA	Stage 1
1WPX-B	1wpx_B	NA	Stage 1
1WSR-A	1wsr_A	NA	Stage 1
1WTH-A	1wth_A	NA	Stage 1
1WUU-A	1wuu_A	NA	Stage 1
1WY9-A	1wy9_A	NA	Stage 1
1WZV-A	1wzv_A	NA	Stage 1
1X0T-A	1x0t_A	NA	Stage 1
1X0X-A	1x0v_A	NA	Stage 2
1X23-A	1x23_A	NA	Stage 1
1X3Z-A	1x3w_A	NA	Stage 2
1X6V-B	1x6v_A	NA	Stage 2
1X7Z-A	1x7z_A	NA	Stage 1
1X90-A	1x90_A	NA	Stage 1
1XA6-A	1xa6_A	NA	Stage 1
1XB4-A	1u5t_C	NA	Stage 2
1XBI-A	1ra4_A	NA	Stage 2
1XC6-A	1tg7_A	NA	Stage 2
1XCD-A	1xcd_A	NA	Stage 1
1XDL-A	1xdl_A	NA	Stage 1
1XDP-A	1xdo_A	NA	Stage 2
1XDY-A	1xdq_A	NA	Stage 2
1XFB-A	1xfb_A	NA	Stage 1
1XFL-A	1xfl_A	NA	Stage 1
1XHN-A	1xhn_A	NA	Stage 1
1XLY-A	1xly_A	NA	Stage 1
1XMB-A	1xmb_A	NA	Stage 1
1XMD-A	1xmd_A	NA	Stage 1
1XMM-B	1xmm_A	NA	Stage 2
1XQ8-A	1xq8_A	NA	Stage 1
1XRB-A	1fug_A	NA	Stage 2
1XS4-A	1xs4_A	NA	Stage 1
1XTC-D	1xtc_D	NA	Stage 1
1XWB-A	1xw9_A	NA	Stage 2
1XWK-A	1xw6_A	NA	Stage 2
1XWN-A	1xwn_A	NA	Stage 1
1XX4-A	1xx4_A	NA	Stage 1
1Y00-A	1y00_A	NA	Stage 1
1Y25-A	1y25_A	NA	Stage 1
1Y4C-A	1y4c_A	NA	Stage 1
1Y4U-A	1y4s_A	NA	Stage 2
1Y79-1	1y79_1	NA	Stage 1
1Y8B-A	1p7t_A	NA	Stage 2
1Y8N-A	1y8n_A	NA	Stage 1
1YAA-A	1yaa_A	NA	Stage 1
1YB5-A	1yb5_A	NA	Stage 1
1YCK-A	1yck_A	NA	Stage 1
1YCN-A	1ycn_A	NA	Stage 1
1YEB-A	1yeb_A	NA	Stage 1
1YFM-A	1yfm_A	NA	Stage 1
1YHP-A	1yhp_A	NA	Stage 1
1YII-A	1yii_A	NA	Stage 1
1YMG-A	1ymg_A	NA	Stage 1
1YOV-B	1yov_B	NA	Stage 1
1YPN-A	1ypn_A	NA	Stage 1
1YTA-A	1yta_A	NA	Stage 1
1YUT-A	1yur_A	NA	Stage 2
1YVL-A	1yvl_A	NA	Stage 1
1YWS-A	1yws_A	NA	Stage 1
1YXM-A	1yxm_A	NA	Stage 1
1Z45-A	1z45_A	NA	Stage 1
1Z5V-A	1z5v_A	NA	Stage 1
1Z68-A	1z68_A	NA	Stage 1
1Z6X-A	1z6x_A	NA	Stage 1
1Z83-A	1z83_A	NA	Stage 1
1Z93-A	1z93_A	NA	Stage 1
1ZBD-A	1zbd_A	NA	Stage 1
1ZBU-A	1zbu_A	NA	Stage 1
1ZCB-A	1zcb_A	NA	Stage 1
1ZCN-A	1zcn_A	NA	Stage 1
1ZD1-A	1zd1_A	NA	Stage 1
1ZD8-A	1zd8_A	NA	Stage 1
1ZFS-A	1k2h_A	NA	Stage 2
1ZI7-A	1zi7_A	NA	Stage 1
1ZJ9-A	1zj8_A	NA	Stage 2
1ZL3-A	1zl3_A	NA	Stage 1
1ZN0-A	1ek8_A	NA	Stage 2
1ZN9-A	1ore_A	NA	Stage 2
1ZNQ-O	1znq_O	NA	Stage 1
1ZP2-A	1zp2_A	NA	Stage 1
1ZQ9-A	1zq9_A	NA	Stage 1
1ZRH-A	1zrh_A	NA	Stage 1
1ZS9-A	1yns_A	NA	Stage 2
1ZUA-X	1zua_X	NA	Stage 1
1ZVU-A	1zvu_A	NA	Stage 1
2A14-A	2a14_A	NA	Stage 1
2A1T-A	2a1t_A	NA	Stage 1
2A1U-A	1t9g_R	NA	Stage 2
2A1U-B	2a1t_S	NA	Stage 2
2A1X-A	2a1x_A	NA	Stage 1
2A30-A	2a2z_A	NA	Stage 2
2A5E-A	1a5e_A	NA	Stage 2
2A5F-A	2a5d_A	NA	Stage 2
2A79-B	2a79_B	NA	Stage 1
2A7S-A	2a7s_A	NA	Stage 1
2A87-A	2a87_A	NA	Stage 1
2A8R-A	1u20_A	NA	Stage 2
2AAQ-A	2aaq_A	NA	Stage 1
2AC1-A	2ac1_A	NA	Stage 1
2AF9-A	1pu5_A	NA	Stage 2
2AG5-A	2ag5_A	NA	Stage 1
2AJT-A	2ajt_A	NA	Stage 1
2AKI-Y	2akh_B	NA	Stage 2
2AKY-A	1aky_A	NA	Stage 2
2AL7-A	2al7_A	NA	Stage 1
2ALE-A	2ale_A	NA	Stage 1
2ALR-A	2alr_A	NA	Stage 1
2AMY-A	2amy_A	NA	Stage 1
2AOV-A	1jqd_A	NA	Stage 2
2ATX-A	2atx_A	NA	Stage 1
2AW5-A	2aw5_A	NA	Stage 1
2AWF-A	2awf_A	NA	Stage 1
2AZO-A	2azo_A	NA	Stage 1
2B0U-C	2b0u_C	NA	Stage 1
2B3Y-A	2b3x_A	NA	Stage 2
2B76-A	2b76_A	NA	Stage 1
2B7C-A	1f60_A	NA	Stage 2
2B7M-A	2b7m_A	NA	Stage 1
2B8K-G	2b8k_G	NA	Stage 1
2BBJ-A	2bbj_A	NA	Stage 1
2BBW-A	2ar7_A	NA	Stage 2
2BCJ-Q	2bcj_Q	NA	Stage 1
2BDH-A	2bdg_A	NA	Stage 2
2BEC-A	2bec_A	NA	Stage 1
2BEF-A	1b99_A	NA	Stage 2
2BI4-A	2bi4_A	NA	Stage 1
2BID-A	2bid_A	NA	Stage 1
2BJJ-X	2bjj_X	NA	Stage 1
2BK5-A	2bk4_A	NA	Stage 2
2BKA-A	2bka_A	NA	Stage 1
2BKQ-A	2bkq_A	NA	Stage 1
2BMX-A	2bmx_A	NA	Stage 1
2BP1-A	2bp1_A	NA	Stage 1
2BPM-A	1vyw_A	NA	Stage 2
2BQ8-X	2bq8_X	NA	Stage 1
2BR9-A	2br9_A	NA	Stage 1
2BSK-A	2bsk_A	NA	Stage 1
2BSK-B	2bsk_B	NA	Stage 1
2BWG-A	2ble_A	NA	Stage 2
2BYD-A	2byd_A	NA	Stage 1
2BYK-A	2byk_A	NA	Stage 1
2BYM-B	2byk_B	NA	Stage 2
2BYO-A	2byo_A	NA	Stage 1
2BZ4-A	2byz_A	NA	Stage 2
2BZW-A	2bzw_A	NA	Stage 1
2C0D-A	2c0d_A	NA	Stage 1
2C0Y-A	2c0y_A	NA	Stage 1
2C1D-A	2c1d_A	NA	Stage 1
2C1W-A	2c1w_A	NA	Stage 1
2C2L-A	2c2l_A	NA	Stage 1
2C3Q-A	2c3q_A	NA	Stage 1
2C4N-A	2c4n_A	NA	Stage 1
2C4P-A	2c4p_A	NA	Stage 1
2C54-A	2c54_A	NA	Stage 1
2C6Q-A	2bzn_A	NA	Stage 2
2C74-A	2c63_A	NA	Stage 2
2C9Y-A	2c9y_A	NA	Stage 1
2CA6-A	1k5d_C	NA	Stage 2
2CB5-A	2cb5_A	NA	Stage 1
2CCZ-A	2ccz_A	NA	Stage 1
2CF5-A	2cf5_A	NA	Stage 1
2CH6-A	2ch6_A	NA	Stage 1
2CH9-A	2ch9_A	NA	Stage 1
2CLP-A	2clp_A	NA	Stage 1
2COJ-A	2cog_A	NA	Stage 2
2CYX-A	2cyx_A	NA	Stage 1
2CZ2-A	2cz2_A	NA	Stage 1
2CZH-A	2czh_A	NA	Stage 1
2CZV-C	2czv_C	NA	Stage 1
2D1P-A	2d1p_A	NA	Stage 1
2D2Z-A	2d2z_A	NA	Stage 1
2D44-A	2d43_A	NA	Stage 2
2D73-A	2d73_A	NA	Stage 1
2D7R-A	2d7i_A	NA	Stage 2
2DER-A	2der_A	NA	Stage 1
2DEY-X	2dew_X	NA	Stage 2
2DLC-X	2dlc_X	NA	Stage 1
2DSC-A	2dsc_A	NA	Stage 1
2DUB-A	1dub_A	NA	Stage 2
2DXA-A	2dxa_A	NA	Stage 1
2DY0-A	2dy0_A	NA	Stage 1
2DYB-A	2dyb_A	NA	Stage 1
2DYM-A	2dym_A	NA	Stage 1
2E0A-A	2e0a_A	NA	Stage 1
2E30-A	2e30_A	NA	Stage 1
2E32-A	2e31_A	NA	Stage 2
2E3D-A	2e3d_A	NA	Stage 1
